date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2013-05-10T00:00:00.000Z,163.41,163.55,162.51,162.99,103075824,130.5707881188,130.682653429,129.8516539819,130.2351921883,103075824,0.0,1.0
2013-05-13T00:00:00.000Z,163.54,163.81,162.82,163.2,81688029,130.6746630497,130.8904032907,130.0993557402,130.4029901535,81688029,0.0,1.0
2013-05-14T00:00:00.000Z,165.23,165.35,163.67,163.67,118798711,132.0250371511,132.1209217027,130.7785379806,130.7785379806,118798711,0.0,1.0
2013-05-15T00:00:00.000Z,166.12,166.45,164.91,164.96,120608462,132.7361809087,132.9998634256,131.7693450136,131.8092969101,120608462,0.0,1.0
2013-05-16T00:00:00.000Z,165.34,166.36,165.09,165.78,109779806,132.1129313234,132.9279500119,131.913171841,132.4645080126,109779806,0.0,1.0
2013-05-17T00:00:00.000Z,166.94,167.04,165.73,165.95,129718215,133.3913920112,133.4712958042,132.4245561161,132.6003444606,129718215,0.0,1.0
2013-05-20T00:00:00.000Z,166.93,167.58,166.61,166.78,85006385,133.3834016319,133.9027762863,133.1277094944,133.2635459424,85006385,0.0,1.0
2013-05-21T00:00:00.000Z,167.17,167.8,166.5,167.08,95701008,133.5751707351,134.0785646309,133.0398153221,133.5032573214,95701008,0.0,1.0
2013-05-22T00:00:00.000Z,165.93,169.07,165.17,167.34,243639217,132.584363702,135.0933428018,131.9770948753,133.7110071832,243639217,0.0,1.0
2013-05-23T00:00:00.000Z,165.45,165.91,163.94,164.16,210803037,132.2008254957,132.5683829434,130.9942782216,131.1700665662,210803037,0.0,1.0
2013-05-24T00:00:00.000Z,165.31,165.38,163.98,164.47,151527477,132.0889601855,132.1448928406,131.0262397388,131.4177683244,151527477,0.0,1.0
2013-05-28T00:00:00.000Z,166.3,167.78,165.81,167.04,143410276,132.8800077361,134.0625838723,132.4884791505,133.4712958042,143410276,0.0,1.0
2013-05-29T00:00:00.000Z,165.22,165.8,164.34,165.42,160214092,132.0170467718,132.4804887712,131.3138933936,132.1768543578,160214092,0.0,1.0
2013-05-30T00:00:00.000Z,165.83,166.59,165.22,165.35,106551037,132.5044599091,133.1117287358,132.0170467718,132.1209217027,106551037,0.0,1.0
2013-05-31T00:00:00.000Z,163.45,166.31,163.13,165.37,176380148,130.602749636,132.8879981154,130.3470574984,132.1369024613,176380148,0.0,1.0
2013-06-03T00:00:00.000Z,164.35,164.46,162.66,163.83,167962719,131.3218837729,131.4097779451,129.9715096714,130.9063840493,167962719,0.0,1.0
2013-06-04T00:00:00.000Z,163.56,165.1,162.73,164.44,157537197,130.6906438083,131.9211622203,130.0274423265,131.3937971866,157537197,0.0,1.0
2013-06-05T00:00:00.000Z,161.27,163.42,161.13,163.09,211235847,128.8608469489,130.5787784981,128.7489816387,130.3150959812,211235847,0.0,1.0
2013-06-06T00:00:00.000Z,162.73,162.74,160.25,161.2,200064681,130.0274423265,130.0354327058,128.0458282604,128.8049142938,200064681,0.0,1.0
2013-06-07T00:00:00.000Z,164.8,164.95,163.14,163.85,185761019,131.6814508413,131.8013065308,130.3550478777,130.9223648079,185761019,0.0,1.0
2013-06-10T00:00:00.000Z,164.8,165.4,164.37,165.31,102542965,131.6814508413,132.1608735992,131.3378645315,132.0889601855,102542965,0.0,1.0
2013-06-11T00:00:00.000Z,163.1,164.54,162.74,163.3,159379607,130.3230863605,131.4737009795,130.0354327058,130.4828939465,159379607,0.0,1.0
2013-06-12T00:00:00.000Z,161.75,164.39,161.6,164.22,176962186,129.2443851552,131.3538452901,129.1245294657,131.218008842,176962186,0.0,1.0
2013-06-13T00:00:00.000Z,164.21,164.5,161.3,161.66,163201480,131.2100184627,131.4417394623,128.8848180868,129.1724717415,163201480,0.0,1.0
2013-06-14T00:00:00.000Z,163.18,164.67,162.91,164.03,141018099,130.3870093949,131.5775759104,130.1712691539,131.0661916353,141018099,0.0,1.0
2013-06-17T00:00:00.000Z,164.44,165.22,163.22,164.29,136114269,131.3937971866,132.0170467718,130.4189709121,131.2739414971,136114269,0.0,1.0
2013-06-18T00:00:00.000Z,165.74,165.99,164.52,164.53,114592356,132.4325464954,132.6323059778,131.4577202209,131.4657106002,114592356,0.0,1.0
2013-06-19T00:00:00.000Z,163.45,165.89,163.38,165.6,205916944,130.602749636,132.5524021849,130.5468169809,132.3206811852,205916944,0.0,1.0
2013-06-20T00:00:00.000Z,159.4,163.47,158.98,161.86,320785551,127.36664602,130.6187303946,127.0310500895,129.3322793275,320785551,0.0,1.0
2013-06-21T00:00:00.000Z,159.07,159.76,157.47,159.64,271424782,127.7734522109,128.3276967701,126.488247436,128.2313064119,271424782,0.83912,1.0
2013-06-24T00:00:00.000Z,157.06,158.43,155.73,157.41,221849792,126.1589137125,127.259370301,125.0905872434,126.440052257,221849792,0.0,1.0
2013-06-25T00:00:00.000Z,158.57,160.1,157.42,158.48,161987972,127.3718257188,128.6008027847,126.4480847868,127.2995329502,161987972,0.0,1.0
2013-06-26T00:00:00.000Z,160.14,160.5,159.25,159.87,134713304,128.6329329041,128.9221039784,127.9180377481,128.4160545983,134713304,0.0,1.0
2013-06-27T00:00:00.000Z,161.08,161.82,160.95,161.1,129359801,129.3879907093,129.9823979177,129.2835678214,129.404055769,129359801,0.0,1.0
2013-06-28T00:00:00.000Z,160.42,161.4,159.86,160.63,160158020,128.8578437397,129.6450316643,128.4080220685,129.0265268664,160158020,0.0,1.0
2013-07-01T00:00:00.000Z,161.36,162.48,161.08,161.26,131657906,129.6129015449,130.5125448873,129.3879907093,129.5325762465,131657906,0.0,1.0
2013-07-02T00:00:00.000Z,161.21,162.3,160.5,161.12,144734577,129.4924135973,130.3679593502,128.9221039784,129.4201208287,144734577,0.0,1.0
2013-07-03T00:00:00.000Z,161.28,161.77,160.22,160.48,75216341,129.5486413062,129.9422352685,128.6971931428,128.9060389187,75216341,0.0,1.0
2013-07-05T00:00:00.000Z,163.02,163.08,161.3,162.47,122350267,130.9463014988,130.9944966779,129.5647063659,130.5045123575,122350267,0.0,1.0
2013-07-08T00:00:00.000Z,163.95,164.39,163.08,163.86,106842928,131.6933267742,132.0467580873,130.9944966779,131.6210340056,106842928,0.0,1.0
2013-07-09T00:00:00.000Z,165.13,165.33,164.27,164.98,119211370,132.6411652957,132.8018158925,131.9503677292,132.520677348,119211370,0.0,1.0
2013-07-10T00:00:00.000Z,165.19,165.75,164.63,164.97,120332699,132.6893604747,133.1391821459,132.2395388035,132.5126448182,120332699,0.0,1.0
2013-07-11T00:00:00.000Z,167.44,167.61,165.18,167.11,135466463,134.4966796894,134.6332326967,132.6813279449,134.2316062046,135466463,0.0,1.0
2013-07-12T00:00:00.000Z,167.51,167.93,167.13,167.39,102638074,134.5529073983,134.8902736517,134.2476712643,134.4565170402,102638074,0.0,1.0
2013-07-15T00:00:00.000Z,168.15,168.39,167.68,167.97,69387788,135.0669893082,135.2597700245,134.6894604056,134.9224037711,69387788,0.0,1.0
2013-07-16T00:00:00.000Z,167.52,168.36,167.07,168.26,88590595,134.5609399281,135.2356724349,134.1994760852,135.1553471365,88590595,0.0,1.0
2013-07-17T00:00:00.000Z,167.95,168.48,167.73,168.16,91766311,134.9063387114,135.3320627931,134.7296230548,135.0750218381,91766311,0.0,1.0
2013-07-18T00:00:00.000Z,168.87,169.27,168.2,168.31,103461245,135.6453314569,135.9666326506,135.1071519575,135.1955097857,103461245,0.0,1.0
2013-07-19T00:00:00.000Z,169.17,169.23,168.31,168.52,103709128,135.8863073522,135.9345025313,135.1955097857,135.3641929124,103709128,0.0,1.0
2013-07-22T00:00:00.000Z,169.5,169.74,169.01,169.41,79307249,136.151380837,136.3441615533,135.7577868747,136.0790880684,79307249,0.0,1.0
2013-07-23T00:00:00.000Z,169.14,169.83,169.05,169.8,80765520,135.8622097627,136.4164543218,135.7899169941,136.3923567323,80765520,0.0,1.0
2013-07-24T00:00:00.000Z,168.52,169.86,168.18,169.79,112811714,135.3641929124,136.4405519114,135.0910868978,136.3843242025,112811714,0.0,1.0
2013-07-25T00:00:00.000Z,168.93,169.08,167.94,168.22,111066858,135.693526636,135.8140145836,134.8983061815,135.1232170171,111066858,0.0,1.0
2013-07-26T00:00:00.000Z,169.11,169.16,167.52,168.22,107750433,135.8381121732,135.8782748224,134.5609399281,135.1232170171,107750433,0.0,1.0
2013-07-29T00:00:00.000Z,168.59,169.06,168.11,168.68,79712464,135.4204206213,135.7979495239,135.0348591889,135.4927133899,79712464,0.0,1.0
2013-07-30T00:00:00.000Z,168.59,169.28,168.19,169.1,85124833,135.4204206213,135.9746651805,135.0991194276,135.8300796433,85124833,0.0,1.0
2013-07-31T00:00:00.000Z,168.71,169.85,168.49,168.94,142329200,135.5168109794,136.4325193815,135.3400953229,135.7015591658,142329200,0.0,1.0
2013-08-01T00:00:00.000Z,170.66,170.81,169.9,169.99,110213653,137.0831542988,137.2036422465,136.4726820307,136.5449747993,110213653,0.0,1.0
2013-08-02T00:00:00.000Z,170.95,170.97,170.05,170.28,91009697,137.3160976643,137.3321627239,136.5931699784,136.7779181648,91009697,0.0,1.0
2013-08-05T00:00:00.000Z,170.7,170.96,170.35,170.57,53868607,137.1152844182,137.3241301941,136.8341458737,137.0108615302,53868607,0.0,1.0
2013-08-06T00:00:00.000Z,169.73,170.74,169.35,170.37,87403388,136.3361290234,137.1474145376,136.0308928894,136.8502109334,87403388,0.0,1.0
2013-08-07T00:00:00.000Z,169.18,169.43,168.55,169.19,84663314,135.8943398821,136.0951531281,135.388290502,135.9023724119,84663314,0.0,1.0
2013-08-08T00:00:00.000Z,169.8,170.18,168.93,169.98,101940958,136.3923567323,136.6975928663,135.693526636,136.5369422695,101940958,0.0,1.0
2013-08-09T00:00:00.000Z,169.31,170.1,168.72,169.58,91824151,135.99876277,136.6333326276,135.5248435093,136.2156410758,91824151,0.0,1.0
2013-08-12T00:00:00.000Z,169.11,169.31,168.38,168.46,68477641,135.8381121732,135.99876277,135.2517374946,135.3159977334,68477641,0.0,1.0
2013-08-13T00:00:00.000Z,169.61,169.9,168.41,169.41,80689816,136.2397386653,136.4726820307,135.2758350842,136.0790880684,80689816,0.0,1.0
2013-08-14T00:00:00.000Z,168.74,169.8,168.7,169.53,79609123,135.540908569,136.3923567323,135.5087784496,136.1754784266,79609123,0.0,1.0
2013-08-15T00:00:00.000Z,166.38,167.43,166.09,167.41,152647543,133.6452315261,134.4886471596,133.4122881606,134.4725820999,152647543,0.0,1.0
2013-08-16T00:00:00.000Z,165.83,166.63,165.5,166.06,130636116,133.2034423847,133.8460447721,132.9383688999,133.3881905711,130636116,0.0,1.0
2013-08-19T00:00:00.000Z,164.77,166.21,164.76,165.64,96330805,132.3519942213,133.5086785187,132.3439616915,133.0508243177,96330805,0.0,1.0
2013-08-20T00:00:00.000Z,165.58,166.2,164.86,165.04,89235551,133.0026291386,133.5006459889,132.4242869899,132.5688725271,89235551,0.0,1.0
2013-08-21T00:00:00.000Z,164.56,166.03,164.19,165.12,159343176,132.1833110946,133.3640929815,131.8861074905,132.6331327658,159343176,0.0,1.0
2013-08-22T00:00:00.000Z,166.06,166.3,164.89,164.9,101381277,133.3881905711,133.5809712873,132.4483845795,132.4564171093,101381277,0.0,1.0
2013-08-23T00:00:00.000Z,166.62,166.83,165.77,166.55,90872824,133.8380122423,134.006695369,133.1552472056,133.7817845334,90872824,0.0,1.0
2013-08-26T00:00:00.000Z,166.0,167.3,165.89,166.79,89492894,133.339995392,134.3842242716,133.2516375637,133.9745652496,89492894,0.0,1.0
2013-08-27T00:00:00.000Z,163.33,166.0,163.21,164.36,158359408,131.195309924,133.339995392,131.0989195659,132.0226604978,158359408,0.0,1.0
2013-08-28T00:00:00.000Z,163.91,164.49,163.05,163.26,107750295,131.6611966549,132.1270833857,130.9703990884,131.1390822151,107750295,0.0,1.0
2013-08-29T00:00:00.000Z,164.17,165.04,163.4,163.55,119032950,131.8700424308,132.5688725271,131.2515376329,131.3720255805,119032950,0.0,1.0
2013-08-30T00:00:00.000Z,163.65,164.53,163.17,164.51,134740736,131.4523508789,132.1592135051,131.0667894465,132.1431484454,134740736,0.0,1.0
2013-09-03T00:00:00.000Z,164.39,165.58,163.7,165.23,142331733,132.0467580873,133.0026291386,131.4925135282,132.7214905941,142331733,0.0,1.0
2013-09-04T00:00:00.000Z,165.75,166.03,164.13,164.43,97219175,133.1391821459,133.3640929815,131.8379123114,132.0788882067,97219175,0.0,1.0
2013-09-05T00:00:00.000Z,165.96,166.4,165.73,165.85,63023864,133.3078652726,133.6612965857,133.1231170863,133.2195074444,63023864,0.0,1.0
2013-09-06T00:00:00.000Z,166.04,166.98,164.48,166.51,159700226,133.3721255114,134.1271833166,132.1190508559,133.749654414,159700226,0.0,1.0
2013-09-09T00:00:00.000Z,167.63,167.73,166.45,166.45,87408601,134.6492977564,134.7296230548,133.701459235,133.701459235,87408601,0.0,1.0
2013-09-10T00:00:00.000Z,168.87,168.9,168.26,168.64,105300853,135.6453314569,135.6694290465,135.1553471365,135.4605832705,105300853,0.0,1.0
2013-09-11T00:00:00.000Z,169.4,169.4,168.35,168.64,94296092,136.0710555386,136.0710555386,135.2276399051,135.4605832705,94296092,0.0,1.0
2013-09-12T00:00:00.000Z,168.95,169.56,168.72,169.34,83134871,135.7095916957,136.1995760161,135.5248435093,136.0228603595,83134871,0.0,1.0
2013-09-13T00:00:00.000Z,169.33,169.46,168.74,169.13,72700859,136.0148278297,136.1192507177,135.540908569,135.8541772328,72700859,0.0,1.0
2013-09-16T00:00:00.000Z,170.31,171.24,170.04,171.16,126115232,136.8020157543,137.5490410297,136.5851374486,137.484780791,126115232,0.0,1.0
2013-09-17T00:00:00.000Z,171.07,171.11,170.46,170.46,82269719,137.4124880224,137.4446181417,136.922503702,136.922503702,82269719,0.0,1.0
2013-09-18T00:00:00.000Z,173.05,173.52,170.58,171.01,203079713,139.0029289313,139.3804578339,137.0188940601,137.3642928433,203079713,0.0,1.0
2013-09-19T00:00:00.000Z,172.76,173.6,172.59,173.52,146510429,138.7699855658,139.4447180726,138.6334325585,139.3804578339,146510429,0.0,1.0
2013-09-20T00:00:00.000Z,170.72,172.33,170.58,172.33,132555427,137.8044353161,139.1040202555,137.69142793,139.1040202555,132555427,0.83795,1.0
2013-09-23T00:00:00.000Z,169.93,170.65,169.39,170.49,104534720,137.1667507806,137.747931623,136.7308651487,137.6187803247,104534720,0.0,1.0
2013-09-24T00:00:00.000Z,169.53,170.53,169.21,169.9,101097962,136.8438725347,137.6510681493,136.5855699381,137.1425349121,101097962,0.0,1.0
2013-09-25T00:00:00.000Z,169.04,169.98,168.89,169.64,117195118,136.4483466836,137.2071105613,136.3272673414,136.9326640523,117195118,0.0,1.0
2013-09-26T00:00:00.000Z,169.69,170.17,169.05,169.32,77036992,136.9730238331,137.360477728,136.4564186398,136.6743614557,77036992,0.0,1.0
2013-09-27T00:00:00.000Z,168.91,169.14,168.47,168.84,98644882,136.3434112537,136.5290662451,135.9882451833,136.2869075607,98644882,0.0,1.0
2013-09-30T00:00:00.000Z,168.01,168.54,167.15,167.48,143620138,135.6169352006,136.0447488763,134.9227469721,135.1891215249,143620138,0.0,1.0
2013-10-01T00:00:00.000Z,169.34,169.5,167.97,168.14,126997489,136.690505368,136.8196566663,135.584647376,135.7218706305,126997489,0.0,1.0
2013-10-02T00:00:00.000Z,169.18,169.34,167.83,168.35,112859880,136.5613540696,136.690505368,135.47163999,135.8913817096,112859880,0.0,1.0
2013-10-03T00:00:00.000Z,167.62,168.94,166.84,168.79,176563533,135.3021289109,136.3676271222,134.6725163316,136.24654778,176563533,0.0,1.0
2013-10-04T00:00:00.000Z,168.89,169.06,167.53,167.75,96853649,136.3272673414,136.4644905959,135.2294813056,135.4070643408,96853649,0.0,1.0
2013-10-07T00:00:00.000Z,167.43,168.45,167.25,167.42,96070316,135.1487617442,135.972101271,135.0034665336,135.140689788,96070316,0.0,1.0
2013-10-08T00:00:00.000Z,165.48,167.62,165.36,167.4,178558678,133.5747302958,135.3021289109,133.4778668221,135.1245458757,178558678,0.0,1.0
2013-10-09T00:00:00.000Z,165.6,166.2,164.53,165.8,168271554,133.6715937696,134.1559111383,132.807894462,133.8330328925,168271554,0.0,1.0
2013-10-10T00:00:00.000Z,169.17,169.26,167.23,167.29,194021164,136.5532821135,136.6259297188,134.9873226213,135.0357543581,194021164,0.0,1.0
2013-10-11T00:00:00.000Z,170.26,170.32,168.77,168.91,104967037,137.4331253334,137.4815570702,136.2304038677,136.3434112537,104967037,0.0,1.0
2013-10-14T00:00:00.000Z,170.94,171.08,169.08,169.21,111901876,137.9820183513,138.0950257373,136.4806345082,136.5855699381,111901876,0.0,1.0
2013-10-15T00:00:00.000Z,169.7,171.15,169.47,170.51,153958055,136.9810957892,138.1515294303,136.7954407979,137.634924237,153958055,0.0,1.0
2013-10-16T00:00:00.000Z,172.07,172.16,170.64,170.72,161058684,138.8941493957,138.966797001,137.7398596669,137.8044353161,161058684,0.0,1.0
2013-10-17T00:00:00.000Z,173.22,173.32,171.34,171.37,129004482,139.8224243524,139.9031439139,138.3048965971,138.3291124655,129004482,0.0,1.0
2013-10-18T00:00:00.000Z,174.39,174.51,173.51,173.86,138269996,140.7668432215,140.8637066952,140.0565110806,140.3390295457,138269996,0.0,1.0
2013-10-21T00:00:00.000Z,174.4,174.75,174.01,174.45,104054017,140.7749151776,141.0574336427,140.4601088879,140.8152749583,104054017,0.0,1.0
2013-10-22T00:00:00.000Z,175.41,175.93,174.43,174.91,126536379,141.5901827483,142.0099244679,140.799131046,141.186584941,126536379,0.0,1.0
2013-10-23T00:00:00.000Z,174.57,174.89,173.96,174.81,105370556,140.9121384321,141.1704410287,140.4197491072,141.1058653796,105370556,0.0,1.0
2013-10-24T00:00:00.000Z,175.15,175.37,174.51,174.92,70144619,141.3803118885,141.5578949237,140.8637066952,141.1946568972,70144619,0.0,1.0
2013-10-25T00:00:00.000Z,175.95,176.0,175.17,175.51,93571048,142.0260683802,142.0664281609,141.3964558008,141.6709023097,93571048,0.0,1.0
2013-10-28T00:00:00.000Z,176.23,176.47,175.7,175.89,84672528,142.2520831522,142.4458100997,141.8242694765,141.9776366433,84672528,0.0,1.0
2013-10-29T00:00:00.000Z,177.17,177.24,176.38,176.63,87248072,143.0108470299,143.0673507229,142.3731624944,142.574961398,87248072,0.0,1.0
2013-10-30T00:00:00.000Z,176.29,177.51,175.66,177.38,139662588,142.3005148891,143.2852935388,141.7919816519,143.180358109,139662588,0.0,1.0
2013-10-31T00:00:00.000Z,175.79,176.89,175.53,176.15,133367094,141.8969170818,142.7848322578,141.687046222,142.1875075031,133367094,0.0,1.0
2013-11-01T00:00:00.000Z,176.21,176.61,175.22,176.02,142775416,142.2359392399,142.5588174858,141.4368155815,142.0825720732,142775416,0.0,1.0
2013-11-04T00:00:00.000Z,176.83,176.9,175.98,176.69,85486867,142.736400521,142.792904214,142.0502842486,142.6233931349,85486867,0.0,1.0
2013-11-05T00:00:00.000Z,176.27,176.75,175.57,176.14,85601525,142.2843709768,142.6718248718,141.7193340466,142.1794355469,85601525,0.0,1.0
2013-11-06T00:00:00.000Z,177.17,177.5,176.54,177.03,87129195,143.0108470299,143.2772215827,142.5023137927,142.8978396439,87129195,0.0,1.0
2013-11-07T00:00:00.000Z,174.93,177.64,174.76,177.5,156202030,141.2027288533,143.3902289687,141.0655055988,143.2772215827,156202030,0.0,1.0
2013-11-08T00:00:00.000Z,177.29,177.31,174.85,174.87,136681130,143.1077105036,143.1238544159,141.1381532041,141.1542971164,136681130,0.0,1.0
2013-11-11T00:00:00.000Z,177.32,177.53,176.91,177.12,66300304,143.1319263721,143.3014374511,142.8009761701,142.9704872492,66300304,0.0,1.0
2013-11-12T00:00:00.000Z,176.96,177.36,176.37,176.94,83808745,142.8413359508,143.1642141967,142.3650905383,142.8251920386,83808745,0.0,1.0
2013-11-13T00:00:00.000Z,178.38,178.43,176.09,176.09,103057956,143.9875537235,144.0279135042,142.1390757662,142.1390757662,103057956,0.0,1.0
2013-11-14T00:00:00.000Z,179.27,179.42,178.25,178.54,103190954,144.7059578205,144.8270371626,143.8826182936,144.1167050218,103190954,0.0,1.0
2013-11-15T00:00:00.000Z,180.05,180.12,179.33,179.56,102818190,145.3355703998,145.3920740928,144.7543895573,144.9400445487,102818190,0.0,1.0
2013-11-18T00:00:00.000Z,179.42,180.5,179.02,180.35,104796009,144.8270371626,145.6988084264,144.5041589168,145.5777290842,104796009,0.0,1.0
2013-11-19T00:00:00.000Z,179.03,179.87,178.72,179.33,93891416,144.512230873,145.1902751892,144.2620002325,144.7543895573,93891416,0.0,1.0
2013-11-20T00:00:00.000Z,178.47,179.93,177.98,179.39,124908601,144.0602013288,145.2387069261,143.6646754777,144.8028212942,124908601,0.0,1.0
2013-11-21T00:00:00.000Z,179.91,180.05,178.86,178.97,92841271,145.2225630138,145.3355703998,144.3750076185,144.4637991361,92841271,0.0,1.0
2013-11-22T00:00:00.000Z,180.81,180.83,179.77,179.98,81295887,145.9490390669,145.9651829792,145.1095556277,145.2790667068,81295887,0.0,1.0
2013-11-25T00:00:00.000Z,180.63,181.17,180.37,181.13,79485709,145.8037438562,146.2396294881,145.5938729965,146.2073416635,79485709,0.0,1.0
2013-11-26T00:00:00.000Z,180.68,181.22,180.41,180.72,86993560,145.844103637,146.2799892688,145.626160821,145.8763914616,86993560,0.0,1.0
2013-11-27T00:00:00.000Z,181.12,181.24,180.65,180.87,58800056,146.1992697074,146.2961331811,145.8198877685,145.9974708037,58800056,0.0,1.0
2013-11-29T00:00:00.000Z,181.0,181.75,180.8,181.32,55870903,146.1024062336,146.7078029445,145.9409671107,146.3607088303,55870903,0.0,1.0
2013-12-02T00:00:00.000Z,180.53,181.43,180.25,181.09,99725781,145.7230242948,146.4495003479,145.4970095227,146.1750538389,99725781,0.0,1.0
2013-12-03T00:00:00.000Z,179.75,180.39,179.17,179.94,116563302,145.0934117154,145.6100169088,144.625238259,145.2467788822,116563302,0.0,1.0
2013-12-04T00:00:00.000Z,179.73,180.48,178.35,179.1,123032637,145.0772678032,145.6826645141,143.9633378551,144.568734566,123032637,0.0,1.0
2013-12-05T00:00:00.000Z,178.94,179.74,178.77,179.41,106934067,144.4395832677,145.0853397593,144.3023600132,144.8189652065,106934067,0.0,1.0
2013-12-06T00:00:00.000Z,180.94,181.11,180.15,180.67,127727518,146.0539744968,146.1911977512,145.4162899613,145.8360316808,127727518,0.0,1.0
2013-12-09T00:00:00.000Z,181.4,181.67,181.16,181.47,70123608,146.4252844794,146.6432272954,146.231557532,146.4817881725,70123608,0.0,1.0
2013-12-10T00:00:00.000Z,180.75,181.36,180.64,180.98,80976207,145.90060733,146.3929966549,145.8118158124,146.0862623213,80976207,0.0,1.0
2013-12-11T00:00:00.000Z,178.72,180.85,178.5,180.82,130590810,144.2620002325,145.9813268914,144.0844171973,145.957111023,130590810,0.0,1.0
2013-12-12T00:00:00.000Z,178.13,178.86,177.76,178.64,115564840,143.7857548199,144.3750076185,143.4870924425,144.1974245833,115564840,0.0,1.0
2013-12-13T00:00:00.000Z,178.11,178.66,177.77,178.5,107807610,143.7696109076,144.2135684956,143.4951643986,144.0844171973,107807610,0.0,1.0
2013-12-16T00:00:00.000Z,179.22,179.81,178.9,178.95,96194790,144.6655980397,145.1418434523,144.4072954431,144.4476552238,96194790,0.0,1.0
2013-12-17T00:00:00.000Z,178.65,179.41,178.25,179.38,89886224,144.2054965394,144.8189652065,143.8826182936,144.7947493381,89886224,0.0,1.0
2013-12-18T00:00:00.000Z,181.7,181.73,177.32,178.92,234906482,146.6674431638,146.6916590323,143.1319263721,144.4234393554,234906482,0.0,1.0
2013-12-19T00:00:00.000Z,181.49,181.7,180.71,181.18,136298872,146.4979320848,146.6674431638,145.8683195054,146.2477014442,136298872,0.0,1.0
2013-12-20T00:00:00.000Z,181.56,181.99,180.57,180.69,197086908,147.3456892789,147.6946573688,146.5422511186,146.6396375623,197086908,0.98025,1.0
2013-12-23T00:00:00.000Z,182.53,182.64,182.07,182.45,85597541,148.1328963653,148.222167272,147.7595816646,148.0679720695,85597541,0.0,1.0
2013-12-24T00:00:00.000Z,182.93,183.01,182.53,182.54,45368841,148.4575178442,148.52244214,148.1328963653,148.1410119023,45368841,0.0,1.0
2013-12-26T00:00:00.000Z,183.86,183.96,183.32,183.34,63365227,149.2122627827,149.2934181524,148.7740237862,148.7902548601,63365227,0.0,1.0
2013-12-27T00:00:00.000Z,183.85,184.18,183.66,184.1,61813841,149.2041472457,149.4719599658,149.0499520432,149.40703567,61813841,0.0,1.0
2013-12-30T00:00:00.000Z,183.82,184.02,183.58,183.87,56857458,149.1798006348,149.3421113743,148.9850277475,149.2203783197,56857458,0.0,1.0
2013-12-31T00:00:00.000Z,184.69,184.69,183.93,184.07,86247638,149.8858523514,149.8858523514,149.2690715415,149.3826890591,86247638,0.0,1.0
2014-01-02T00:00:00.000Z,182.92,184.07,182.48,183.98,119636836,148.4494023072,149.3826890591,148.0923186804,149.3096492264,119636836,0.0,1.0
2014-01-03T00:00:00.000Z,182.89,183.6,182.63,183.23,81390502,148.4250556963,149.0012588214,148.214051735,148.7009839534,81390502,0.0,1.0
2014-01-06T00:00:00.000Z,182.36,183.56,182.08,183.49,108028139,147.9949322368,148.9687966735,147.7676972015,148.9119879147,108028139,0.0,1.0
2014-01-07T00:00:00.000Z,183.48,183.79,182.95,183.09,86144169,148.9038723777,149.1554540239,148.4737489182,148.5873664358,86144169,0.0,1.0
2014-01-08T00:00:00.000Z,183.52,183.83,182.89,183.45,96582234,148.9363345256,149.1879161718,148.4250556963,148.8795257668,96582234,0.0,1.0
2014-01-09T00:00:00.000Z,183.64,184.13,182.8,184.11,90683302,149.0337209693,149.431382281,148.3520158636,149.415151207,90683302,0.0,1.0
2014-01-10T00:00:00.000Z,184.14,184.22,183.01,183.95,102026318,149.4394978179,149.5044221137,148.52244214,149.2853026155,102026318,0.0,1.0
2014-01-13T00:00:00.000Z,181.69,184.18,181.34,183.67,149891938,147.4511912596,149.4719599658,147.1671474655,149.0580675802,149891938,0.0,1.0
2014-01-14T00:00:00.000Z,183.67,183.77,181.95,182.29,105016055,149.0580675802,149.1392229499,147.6621952209,147.938123478,105016055,0.0,1.0
2014-01-15T00:00:00.000Z,184.66,184.94,183.71,184.1,98525721,149.8615057405,150.0887407758,149.0905297281,149.40703567,98525721,0.0,1.0
2014-01-16T00:00:00.000Z,184.42,184.66,183.83,184.28,72290520,149.6667328532,149.8615057405,149.1879161718,149.5531153356,72290520,0.0,1.0
2014-01-17T00:00:00.000Z,183.64,184.45,183.32,184.1,107848616,149.0337209693,149.6910794641,148.7740237862,149.40703567,107848616,0.0,1.0
2014-01-21T00:00:00.000Z,184.18,184.77,183.05,184.7,88621138,149.4719599658,149.9507766472,148.5549042879,149.8939678884,88621138,0.0,1.0
2014-01-22T00:00:00.000Z,184.3,184.57,183.91,184.49,61270816,149.5693464095,149.7884659078,149.2528404676,149.723541612,61270816,0.0,1.0
2014-01-23T00:00:00.000Z,182.79,183.4,181.82,183.37,132496880,148.3439003266,148.8389480819,147.5566932402,148.814601471,132496880,0.0,1.0
2014-01-24T00:00:00.000Z,178.89,181.66,178.83,181.6,208677093,145.1788409072,147.4268446487,145.1301476854,147.3781514268,208677093,0.0,1.0
2014-01-27T00:00:00.000Z,178.01,179.52,177.12,179.06,180843004,144.4646736536,145.6901197365,143.742390863,145.3168050357,180843004,0.0,1.0
2014-01-28T00:00:00.000Z,179.07,179.3,178.12,178.14,110463152,145.3249205727,145.5115779231,144.5539445603,144.5701756342,110463152,0.0,1.0
2014-01-29T00:00:00.000Z,177.35,178.55,176.88,177.58,216597269,143.9290482134,144.9029126501,143.5476179757,144.1157055637,216597269,0.0,1.0
